1 14556 0 149112 4 2008 4 3 1.21046241213341 12025
1 15505 0 75858 7 2014 3 8 1.04056584671405 14901
1 16658 0 135430 5 2010 6 3 1.36135101638773 12236
1 9750 0 158736 4 2008 6 6 1.24616494311654 7824
1 23730 0 79744 9 2013 3 8 1.54550629026022 15354
1 10809 0 71346 1 2014 4 2 1.17104513905352 9230
1 24834 0 115380 5 2011 3 6 1.30359117751762 19050
0 0 27895 49072 3 2016 2 8 1.43209719870709 19478
1 25780 0 61064 2 2016 3 1 1.21567721004077 21206
0 0 15360 80142 2 2014 4 7 1.17328500929927 13092
1 18505 0 80088 6 2014 4 3 1.29814395355932 14255
1 8929 0 39296 2 2016 6 8 1.32883352905981 6719
1 11024 0 69210 6 2015 4 8 1.12421841111989 9806
1 13634 0 64345 4 2015 6 6 1.4759065203148 9237
0 0 10210 32970 6 2017 5 1 0.957784272992904 10660
0 0 17502 96352 5 2012 4 6 1.34652650239924 12998
1 701 0 156888 4 2008 10 5 0.690545023669163 1016
1 5114 0 137130 1 2010 6 8 0.856755090524949 5970
0 0 18612 63370 5 2015 3 8 1.1537596841676 16132
0 0 27787 66300 7 2014 2 4 1.38186338072642 20108
1 12776 0 97566 7 2013 4 6 1.15881268854358 11025
1 17174 0 92432 4 2012 4 3 1.42405630656739 12060
0 0 18184 58490 2 2015 3 2 1.17839955400188 15431
1 22287 0 69840 3 2014 3 8 1.4262161535903 15627
1 18459 0 67520 2 2015 4 8 1.61477501042 11431
1 13620 0 67020 6 2014 6 6 1.26058453744987 10804
1 13824 0 81492 3 2014 5 3 1.20561312090707 11466
1 32076 0 49876 6 2016 2 4 1.3785757288422 23267
1 8318 0 72755 3 2015 6 8 1.15003206110715 7233
0 0 18355 86400 7 2011 3 3 1.19549932982924 15354
1 16053 0 95128 1 2012 6 6 1.22372443015423 13118
1 12014 0 59720 6 2015 4 3 1.11461646204018 10779
1 5826 0 113304 3 2012 7 3 1.53646860195749 3791
0 0 15330 140643 4 2011 4 6 1.17512883807183 13045
1 8814 0 83872 6 2012 4 8 0.86182378890809 10227
1 4507 0 133830 4 2011 7 8 1.34884720317311 3341
1 29737 0 130999 7 2009 3 5 1.48358627063062 20044
1 33520 0 63864 5 2014 3 1 1.70134472505508 19702
1 591 0 172344 6 2008 10 3 0.558642609924151 1058
1 11358 0 110768 7 2012 4 4 1.13919005397266 9970
1 10691 0 119709 5 2011 6 8 1.48706519008361 7189
1 12176 0 52400 8 2016 5 2 1.17241384853293 10386
0 0 10553 65940 5 2014 4 4 1.08660074748519 9712
0 0 25810 51404 3 2016 3 1 1.30331653947828 19803
0 0 16135 115313 5 2009 4 5 1.11293186492641 14498
1 52088 0 45728 5 2016 1 2 1.61248060401925 32303
0 0 28979 28808 6 2016 3 1 1.39336332241331 20798
0 0 28796 56956 1 2016 3 6 1.38951120140704 20724
1 8455 0 111064 3 2012 6 8 1.24819415609852 6774
1 26608 0 57730 4 2015 3 3 1.35744175028084 19602
1 922 0 189969 5 2007 10 6 0.871932864711418 1057
1 17365 0 111310 7 2010 4 5 1.3419923467601 12940
1 18769 0 83611 4 2009 3 2 1.28456620308012 14611
0 0 49163 34593 5 2017 1 8 1.54284793303498 31865
0 0 12916 44948 4 2016 4 4 1.18115432559477 10935
1 10643 0 64760 4 2016 5 9 1.16652723547082 9124
1 11964 0 55355 2 2015 4 8 1.14319504966345 10466
0 0 10953 81204 5 2014 4 6 0.961312048093454 11394
0 0 28016 29820 7 2016 2 4 1.42662391828587 19638
0 0 9588 40470 1 2015 5 1 1.06591567199623 8995
1 15703 0 85554 7 2013 5 6 1.32956534163428 11811
1 12725 0 39132 8 2014 6 6 1.50137018355725 8476
1 10719 0 104650 4 2013 6 3 1.29336967115884 8288
0 0 12379 84231 4 2013 4 6 0.968755847075118 12778
0 0 22424 72930 6 2014 3 8 1.29860402208684 17268
1 1062 0 150098 3 2007 10 7 0.998128228246907 1064
1 3634 0 132776 3 2012 7 6 0.893630378520893 4067
1 22069 0 69960 5 2012 5 3 1.70617680362764 12934
1 13314 0 90570 6 2014 4 3 1.14767535443734 11601
0 0 8653 133450 6 2010 4 6 0.80450648101844 10755
1 18963 0 47050 1 2015 4 5 1.44059154178417 13163
1 42365 0 29295 9 2017 1 4 1.51506758706732 27963
1 25077 0 79675 6 2015 3 6 1.38833547478446 18062
1 11516 0 75924 4 2014 5 8 1.22772639187349 9380
1 27395 0 143832 4 2008 3 6 1.54226990155184 17763
1 13908 0 155940 4 2008 6 3 1.22006521246681 11399
0 0 14887 114705 5 2011 4 6 1.1984832153994 12422
0 0 19941 70130 5 2015 3 6 1.24798164506971 15979
1 7351 0 52930 5 2015 7 5 1.22323488570159 6009
1 26962 0 75420 4 2014 3 6 1.3953672367549 19322
1 11340 0 56515 4 2015 4 4 1.14544580360854 9900
1 659 0 147090 4 2010 10 8 0.692079901685506 952
1 21413 0 84856 6 2012 3 9 1.35958432757832 15749
1 13900 0 120731 6 2007 5 1 1.46040371273915 9518
1 24355 0 100035 7 2011 3 4 1.47572074667665 16504
0 0 43040 36927 1 2017 1 8 1.49107902009293 28865
1 1226 0 198590 4 2006 8 6 0.6651974217542 1843
0 0 16845 80155 2 2015 4 5 1.28821011925975 13076
1 9729 0 57572 6 2016 6 6 1.07287649879425 9068
1 17156 0 57520 7 2016 4 1 1.31161330772837 13080
1 20711 0 115276 1 2013 6 7 1.81662232628043 11400
1 14801 0 31209 7 2017 4 8 1.3487189768877 10974
1 14576 0 49652 6 2016 4 6 1.31500218722823 11084
1 13758 0 110800 6 2012 4 4 1.30985872016916 10503
1 5617 0 132706 4 2006 7 3 1.04393203304951 5381
1 22446 0 106952 4 2012 3 4 1.36504432359504 16443
1 836 0 170464 5 2006 10 6 0.815671958378059 1025
1 12293 0 67170 4 2015 5 8 1.20183342803848 10229
0 0 30355 64935 6 2015 2 8 1.42342025580282 21326
1 8224 0 143539 6 2009 6 6 0.839499568176447 9796
1 13450 0 75054 6 2014 5 8 1.17044355597387 11491
1 17388 0 128288 9 2012 5 7 1.49244711561349 11650
1 16953 0 58228 5 2016 3 2 1.10657396356753 15320
1 10121 0 36708 8 2017 4 9 1.09940865258873 9206
0 0 11603 40856 3 2016 4 4 1.09669123419222 10580
1 11935 0 84315 5 2013 5 8 1.26710914852257 9419
1 24424 0 73801 6 2013 2 4 1.28876040975744 18952
1 12995 0 71099 4 2013 6 3 1.17662499846729 11045
0 0 32019 46204 5 2016 2 4 1.61843435414423 19784
1 10691 0 102968 5 2012 6 6 1.1842024880948 9028
0 0 15396 86304 6 2012 4 8 1.29234594225131 11913
1 10721 0 62130 2 2014 6 6 1.13861986909928 9416
1 17172 0 66054 2 2014 3 2 1.09351557337514 15703
1 7846 0 26904 6 2017 6 2 0.933854081101298 8402
1 27024 0 51544 6 2016 2 8 1.31875600494111 20492
1 8387 0 43300 6 2015 6 9 1.26256983293811 6643
0 0 32641 68616 4 2014 3 6 1.41757356923901 23026
0 0 20894 52905 5 2015 3 6 1.2653137702924 16513
1 21205 0 37112 5 2016 3 8 1.27531560150049 16627
0 0 33191 73577 7 2013 2 1 1.43720823287521 23094
1 453 0 171106 4 2007 10 6 0.452232550114624 1003
1 35896 0 67240 7 2015 1 4 1.36363132923767 26323
0 0 5775 80988 5 2014 6 8 0.771553439852411 7485
1 13108 0 50212 5 2016 6 1 1.45081473172388 9035
1 7668 0 97440 6 2013 5 4 0.903539666741173 8487
1 10992 0 58480 7 2015 5 9 1.15660159557732 9503
0 0 35678 69050 9 2015 2 6 1.40979857907795 25307
1 27048 0 46048 7 2016 3 8 1.61477960020545 16750
1 11073 0 91086 4 2014 4 8 1.12724279221448 9823
1 3029 0 170424 3 2008 7 1 0.926520512693056 3269
0 0 10539 145638 5 2011 4 1 1.09018853347222 9667
1 21057 0 63400 4 2012 3 2 1.3351926261229 15770
1 10907 0 175770 3 2010 6 3 1.16993533787959 9322
1 11853 0 44004 5 2016 4 8 1.26186437439332 9393
1 15921 0 115888 2 2012 5 7 1.32348990930255 12030
1 12518 0 49268 5 2016 4 8 1.19374138141203 10486
1 12069 0 145820 4 2010 6 6 1.25258763400693 9635
1 14325 0 62695 7 2015 4 2 1.28602288867854 11139
1 6575 0 84582 4 2014 6 8 1.01449557564676 6481
0 0 9878 108944 4 2012 4 6 1.04722248442556 9433
0 0 11906 56584 4 2016 6 6 1.10005158244002 10823
0 0 24305 57220 1 2015 3 3 1.24902451553915 19459
1 20784 0 90536 6 2012 3 8 1.46720549217284 14165
1 9280 0 86807 6 2013 4 9 0.971363421111914 9554
1 13399 0 117062 4 2009 4 1 1.22436017542698 10944
0 0 29163 73170 5 2014 2 8 1.41062050045964 20673
1 7364 0 95076 3 2011 6 4 0.930140617240923 7917
1 7603 0 76020 7 2014 6 4 0.941136126376806 8079
0 0 45517 58165 6 2015 2 1 1.69118099904803 26914
1 12357 0 163449 1 2009 5 3 1.26058306629027 9803
1 11333 0 143916 6 2008 6 6 1.375547566244 8239
1 13007 0 37920 4 2016 5 1 1.39768978510838 9306
0 0 11317 53584 5 2016 5 4 1.08099323437866 10469
1 23043 0 68210 5 2015 3 8 1.45253642679024 15864
1 9568 0 40810 9 2015 5 8 1.14577357454181 8351
1 13059 0 119196 1 2011 5 6 1.19001281865587 10974
1 15366 0 151272 1 2009 5 5 1.36773069027979 11235
1 7298 0 87990 5 2013 6 4 0.894770999662248 8156
1 14115 0 65245 3 2015 4 4 1.51905545124905 9292
1 9429 0 82152 7 2014 4 8 0.842536634276696 11191
1 25639 0 113409 4 2011 3 6 1.374102597394 18658
1 5598 0 103454 5 2007 7 3 1.11240508686374 5033
1 16976 0 68075 4 2015 5 6 1.31478024862386 12912
1 37428 0 90186 6 2014 2 1 1.37561814551937 27208
0 0 11990 46984 5 2016 5 8 1.06621298367504 11245
1 24434 0 65870 3 2015 6 5 1.94934232134748 12534
1 47315 0 59068 2 2016 1 9 1.63734122998624 28897
1 13951 0 171756 5 2008 5 7 1.02785687043923 13573
1 17183 0 115640 7 2010 4 6 1.25138764714065 13731
1 3550 0 216172 6 2003 7 3 0.940575937049732 3774
1 14833 0 127490 3 2010 5 8 1.70217652105822 8714
1 23482 0 65765 3 2015 3 1 1.26142245041304 18615
1 4238 0 166980 7 2008 7 8 1.20487064602953 3517
0 0 42999 59870 6 2015 2 3 1.50772482266864 28519
1 13822 0 61500 4 2014 3 8 1.09351658089747 12640
1 15269 0 74365 7 2015 4 8 1.42781259772038 10694
1 13706 0 49220 6 2015 4 6 1.21184504831367 11310
1 25363 0 67915 2 2015 3 6 1.51673878824325 16722
1 3915 0 124096 1 2012 7 6 0.936426707909076 4181
1 29560 0 30702 6 2017 2 4 1.41184181172047 20937
0 0 14391 125736 9 2012 5 6 1.02666181060549 14018
1 11989 0 164052 4 2006 5 7 1.60432735637055 7473
1 1206 0 118899 2 2011 8 7 0.618904268853432 1949
0 0 20001 81144 1 2013 3 1 1.15654941825652 17294
1 16251 0 133512 3 2008 6 3 1.33506836113977 12172
1 642 0 134820 4 2010 10 6 0.636971007934716 1008
0 0 17989 84306 4 2014 3 1 1.12220406183073 16030
0 0 19112 33744 2 2017 3 4 1.22944739580357 15546
0 0 37114 90576 1 2014 3 5 1.55800641335411 23821
0 0 28424 67260 4 2015 2 1 1.24470244348203 22836
1 12786 0 95742 4 2011 3 9 1.02753094381764 12443
1 15088 0 81515 6 2013 4 6 1.29085901310555 11688
1 18859 0 124024 6 2012 5 3 1.49004753537727 12657
1 7142 0 161882 4 2006 5 8 0.970264143268862 7361
1 22063 0 82962 3 2014 3 9 1.45463952642041 15167
0 0 9150 63995 9 2015 6 7 0.964351185397311 9488
0 0 14665 121576 5 2012 4 6 1.22925573486167 11930
1 16385 0 110925 4 2011 4 7 1.39316836252915 11761
1 25724 0 39408 5 2017 3 4 1.53374291446829 16772
0 0 12656 82140 4 2014 4 4 1.08499520298161 11665
0 0 27310 62525 6 2015 3 6 1.33810569518857 20410
1 31224 0 57715 1 2015 3 5 1.46132918187653 21367
1 7932 0 114372 6 2011 4 8 0.9037133667688 8778
1 9379 0 52876 7 2016 4 9 0.998966417281671 9389
0 0 11582 65965 4 2015 5 8 1.05698503159379 10958
1 8726 0 86328 4 2014 4 4 0.885703003508499 9852
1 31832 0 50452 5 2016 3 3 1.44635400488193 22008
0 0 12678 85736 2 2013 4 6 1.02093654930356 12418
0 0 11897 37854 2 2017 4 4 1.14400583727899 10400
1 8056 0 88376 5 2012 7 7 1.35565214703024 5942
1 15625 0 39008 4 2016 4 6 1.27924756314818 12214
1 19562 0 67032 2 2013 5 3 1.36834093619227 14296
1 6423 0 108232 4 2012 5 9 0.823716946736795 7797
1 13980 0 77568 7 2012 6 7 1.1571246099023 12081
1 20087 0 126144 4 2011 3 2 1.26500178631436 15879
1 12356 0 124641 4 2011 6 6 1.43256122032599 8625
1 10269 0 44428 5 2016 5 8 1.06697506196263 9625
1 10197 0 105384 6 2012 6 3 0.988010165787196 10321
1 11317 0 91742 9 2013 6 6 1.1144536480745 10155
1 19058 0 89580 8 2014 4 5 1.42748035808235 13351
1 17951 0 36183 7 2017 3 8 1.10708615350024 16215
1 17349 0 64452 5 2014 3 8 1.1457231929522 15143
1 16058 0 81711 4 2013 6 1 1.47821086739517 10863
1 14358 0 110880 1 2011 5 6 1.22797294258753 11693
1 14987 0 138593 5 2007 4 7 1.41527206074056 10589
0 0 12952 53088 2 2016 5 2 1.23659700146745 10474
1 18460 0 46152 4 2016 5 6 1.49009837224923 12388
0 0 36643 48608 3 2016 2 6 1.52253504716325 24067
1 25822 0 109596 1 2008 3 7 1.35596313117604 19043
1 5779 0 152340 4 2010 6 4 0.849112567133972 6806
0 0 15455 54044 7 2016 4 3 1.12016347558705 13797
1 16141 0 92610 5 2014 3 2 1.16339221803679 13874
1 21613 0 82810 2 2013 3 6 1.15832052069151 18659
1 11407 0 119016 7 2012 4 4 1.21335317602331 9401
1 14207 0 87672 4 2012 6 9 1.56311163726096 9089
1 12549 0 77515 5 2015 4 6 1.30783635081194 9595
1 19662 0 64050 4 2015 4 6 1.60403716684454 12258
0 0 9929 59010 5 2015 4 4 1.08210711619344 9176
1 11605 0 124650 4 2010 6 1 1.12916000371257 10277
1 18339 0 101538 2 2011 3 4 1.21540615237181 15088
0 0 6512 97824 5 2012 6 4 0.905741679079319 7189
1 16329 0 70385 5 2013 4 5 1.11569400572032 14635
0 0 11640 165440 3 2009 4 6 0.820555680691568 14186
1 8210 0 105300 4 2010 4 8 0.868895656644686 9449
1 15237 0 68862 3 2014 4 4 1.45022894735523 10507
1 16035 0 110558 4 2013 4 3 1.16482274617057 13766
1 12129 0 108208 6 2012 4 6 1.24314366401406 9757
0 0 23874 78174 4 2014 2 8 1.37570158528939 17354
1 1489 0 113896 6 2012 8 3 0.910975385074706 1634
0 0 11325 34716 7 2017 4 8 1.06064668238771 10677
1 10027 0 52000 4 2016 4 4 1.06291418758559 9433
1 2614 0 135380 4 2010 7 4 0.702313871121388 3722
0 0 9761 70860 7 2014 4 9 1.01254685701109 9640
1 25612 0 70930 8 2015 3 8 1.61178841096236 15890
1 13542 0 38670 7 2017 4 8 1.22620203835319 11044
1 1014 0 191008 4 2004 10 3 1.04473503339895 971
1 10413 0 46248 3 2016 5 4 1.07021276062697 9730
1 16280 0 77740 8 2015 4 7 1.34514188754313 12102
1 13326 0 139640 3 2010 4 5 1.10897756834904 12016
1 15986 0 88104 4 2012 6 6 1.61608533347815 9891
1 11594 0 21330 5 2017 5 4 1.19596719285239 9694
1 7113 0 35228 6 2016 6 8 1.04981484707266 6776
1 28802 0 63186 5 2014 2 8 1.49200562014409 19304
1 29479 0 107072 7 2013 3 7 1.41828143681706 20785
1 422 0 177444 4 2008 10 3 0.418550115816083 1010
1 1380 0 104496 4 2012 9 3 1.02209365221249 1350
1 27766 0 56535 5 2015 3 3 1.43720109773918 19320
1 21985 0 144980 4 2010 5 5 1.55855791853448 14105
0 0 24321 72475 4 2015 2 8 1.22294319776998 19887
1 11128 0 61620 3 2015 4 8 1.12317430787399 9908
1 10240 0 61640 7 2012 6 7 0.960505281617944 10661
1 24205 0 36438 8 2017 3 8 1.40474766619094 17230
0 0 10416 51805 5 2015 4 4 1.1405856925746 9132
1 15293 0 46220 1 2015 4 7 1.21876601460092 12548
1 29252 0 52620 5 2016 2 8 1.35368540118636 21609
1 12690 0 133472 3 2012 5 1 1.14155455328789 11116
1 6583 0 115928 6 2012 7 5 1.17192526320177 5617
1 19150 0 43218 4 2014 5 7 1.48035167597528 12936
0 0 13588 88044 7 2014 5 1 1.19971490980504 11326
1 14990 0 66640 4 2015 4 1 1.24708342293396 12020
1 15294 0 177398 2 2007 5 1 1.56486845938691 9773
1 2883 0 122028 3 2008 7 6 0.757975893495891 3804
1 9895 0 48480 1 2016 4 4 1.01784923080884 9721
1 18428 0 119510 6 2010 5 7 1.41998255729502 12977
1 10922 0 69930 3 2015 4 4 1.19680338217584 9126
1 20986 0 112176 7 2012 3 6 1.15826358963501 18119
1 15539 0 118296 3 2012 3 8 1.18630863457641 13098
1 9924 0 61165 6 2015 4 8 1.02726666117299 9661
0 0 44953 70435 4 2015 1 8 1.54275115125054 29138
1 8281 0 96033 5 2013 6 1 0.993695908429488 8333
1 22630 0 72996 4 2014 3 4 1.26198371750603 17932
0 0 15253 119358 4 2011 3 1 1.06994503167033 14256
1 15439 0 90104 4 2013 4 2 1.55226521293329 9946
1 6131 0 110453 6 2013 7 7 1.41893832297372 4321
1 12547 0 65304 7 2014 5 1 1.16330827429179 10785
1 14641 0 131680 4 2010 4 6 1.4416033770824 10156
1 12021 0 44804 2 2016 5 4 1.15437517233142 10414
1 8271 0 127692 1 2011 6 4 1.22083122317178 6775
1 3371 0 170786 4 2009 7 6 0.699512280628752 4819
1 12951 0 112086 1 2011 4 5 1.25140266826805 10349
1 6329 0 109800 5 2010 7 6 1.16574592194022 5429
1 2031 0 156676 3 2007 8 7 1.12733651440537 1802
1 20150 0 124736 5 2012 3 7 1.15438256818209 17455
0 0 15288 72205 3 2015 5 1 1.23667322920095 12362
1 9234 0 61564 4 2016 5 4 0.996957036562244 9263
1 13055 0 72835 4 2013 5 3 1.16278587325241 11227
0 0 22230 61340 5 2015 3 8 1.32650686060019 16759
0 0 29107 79464 2 2014 3 6 1.34535752263723 21635
1 11494 0 58030 5 2015 5 6 1.2006761765944 9573
1 9121 0 98441 4 2013 6 8 1.37443444368024 6636
0 0 29927 77720 4 2015 3 1 1.56627577681829 19107
1 17632 0 130257 6 2011 3 8 1.23228303240366 14308
1 18873 0 77648 8 2012 3 1 1.29943071962104 14524
1 990 0 201950 4 2006 10 3 0.929455878752288 1065
1 7683 0 70326 4 2014 5 4 0.923181285412099 8322
0 0 32080 48472 4 2016 2 8 1.51154911960014 21223
0 0 44050 47080 6 2016 2 3 1.50200967221066 29327
1 11090 0 52408 2 2016 5 8 1.22986975845286 9017
1 24747 0 63920 4 2015 3 4 1.50664345069768 16425
1 8195 0 73577 9 2013 6 7 0.918260656260909 8925
0 0 9318 80992 7 2012 5 1 1.11403340829728 8364
1 790 0 168818 2 2007 10 6 0.72477009722993 1091
0 0 17966 110048 4 2012 3 1 1.15190553587099 15597
1 21829 0 82033 7 2013 3 8 1.27866982800242 17072
1 18396 0 55045 1 2015 5 7 1.40004009370691 13140
1 18470 0 110720 1 2012 4 7 1.39889394987114 13203
1 3573 0 123937 5 2009 7 6 0.937473085378501 3811
1 13033 0 64760 4 2015 6 1 1.35998854257486 9583
0 0 9708 65552 5 2016 4 8 0.891591351473897 10889
1 13017 0 117656 2 2009 4 3 1.12485751564757 11572
1 11353 0 110984 6 2012 5 2 0.951767383481836 11928
1 13270 0 83384 3 2013 4 7 1.26560473902759 10485
0 0 9930 86310 6 2014 5 2 1.04767825738389 9478
1 15292 0 54020 8 2016 5 6 1.26191937445825 12118
1 26437 0 77466 6 2014 3 3 1.45847465058491 18126
1 4120 0 76836 6 2014 7 3 0.975858142573982 4222
1 26134 0 53236 6 2016 3 1 1.39888461847128 18682
1 17949 0 76908 4 2014 3 4 1.20851839019474 14852
1 9939 0 51624 5 2016 4 9 1.08884170150724 9128
1 13939 0 41160 3 2015 6 5 1.21884867703389 11436
0 0 20700 33252 3 2016 3 4 1.29204155942333 16021
0 0 14036 48032 2 2016 5 7 1.1023846196932 12732
1 17900 0 63840 1 2015 3 8 1.16440898470632 15373
1 10287 0 30132 4 2017 6 1 1.02612768613286 10025
1 5139 0 127224 3 2012 7 5 1.41346144279154 3635
1 21950 0 54128 1 2016 3 1 1.28704630187887 17054
1 20103 0 52568 1 2016 3 1 1.11097463278699 18095
0 0 14802 112890 6 2010 3 6 0.939906051278883 15748
1 28414 0 31518 1 2017 2 8 1.43092106883088 19857
1 2766 0 160567 5 2009 7 2 0.818029505636301 3382
1 4656 0 108664 2 2012 7 7 1.08592624679633 4287
0 0 10714 69852 5 2014 4 8 1.09435484881642 9791
0 0 39405 79849 1 2013 1 4 1.50478629746407 26186
0 0 9437 121303 2 2013 5 2 0.858604137005072 10991
1 29401 0 87024 4 2012 2 8 1.29238934487139 22749
1 14205 0 74215 5 2015 5 8 1.48444849816337 9569
1 15652 0 88136 5 2012 5 7 1.34109156332384 11671
1 10097 0 57666 4 2014 4 8 1.10988676850072 9097
1 3145 0 147072 2 2008 7 3 0.819856928281733 3836
0 0 42543 56336 5 2016 1 8 1.52620044537536 27875
1 16022 0 54788 6 2016 6 6 1.49187503757631 10740
1 11121 0 162360 2 2009 5 5 1.18615426619467 9376
0 0 25544 62094 8 2014 3 1 1.25846392832139 20297
0 0 9702 68370 7 2014 4 9 1.05961757941899 9156
1 9569 0 60275 5 2015 4 4 0.988842686862726 9677
1 7224 0 163141 4 2009 6 7 0.999432663652349 7228
0 0 27564 48545 6 2015 3 7 1.4639927560388 18828
0 0 25849 90702 5 2014 2 4 1.26170288702148 20487
1 5987 0 55430 1 2015 7 3 1.03875434476885 5764
1 11632 0 155859 6 2009 4 1 1.10225995520712 10553
1 20190 0 97923 6 2013 3 2 1.24761842413022 16182
1 20655 0 75960 6 2014 3 8 1.40390080380093 14712
1 14226 0 79332 6 2014 4 8 1.22651167502254 11599
0 0 12127 80570 4 2010 5 1 0.994783057733772 12190
1 9212 0 64540 5 2015 6 8 1.31762381067041 6991
1 12996 0 118968 2 2008 6 6 1.33159087054194 9760
1 1832 0 132924 1 2009 8 6 0.937809318140522 1953
1 25597 0 52152 2 2016 2 4 1.28485683683367 19922
1 17977 0 53180 8 2015 5 1 1.57920032692128 11383
1 13409 0 103971 6 2013 4 6 1.21239048204462 11060
0 0 10774 90462 3 2014 5 1 1.07726713562052 10001
1 12775 0 103472 5 2012 6 3 1.30972683851038 9754
1 11029 0 160864 7 2009 6 3 1.09666164354325 10057
0 0 11212 123370 7 2010 4 8 0.961816941722858 11658
0 0 9213 73910 6 2015 4 8 0.923277753858341 9978
1 10340 0 110010 1 2010 6 1 1.36714816855002 7563
1 10273 0 182098 6 2006 6 3 1.07829820991076 9527
1 24348 0 80286 4 2014 2 9 1.26966396943024 19177
0 0 15735 93846 5 2014 3 8 1.07131666029093 14688
1 28336 0 71472 2 2014 3 5 1.38677763606747 20433
1 22977 0 44841 1 2017 3 8 1.4290995666035 16078
1 12632 0 120432 2 2012 4 1 1.12365023596902 11242
0 0 9108 59750 3 2015 4 8 0.922280793078276 9875
1 15180 0 34192 6 2016 4 8 1.2519689953173 12125
1 15728 0 101208 3 2014 4 1 1.29853422309408 12112
1 6883 0 120952 2 2012 5 8 0.862393299773458 7982
1 39297 0 96328 4 2012 3 1 1.71887604916417 22862
1 8831 0 113193 2 2011 4 8 0.89487743559842 9868
1 17492 0 85866 7 2014 3 8 1.16752676843536 14982
0 0 32386 50860 7 2016 2 1 1.36223618269194 23774
1 11696 0 44356 4 2016 5 4 1.11680948119465 10473
1 13845 0 107624 4 2012 4 4 1.19589920915346 11577
1 14218 0 66798 7 2014 4 8 1.18022432803282 12047
1 23849 0 124399 4 2009 3 8 1.39981911191178 17037
1 15637 0 47888 2 2016 4 1 1.33766264202581 11690
1 18835 0 122683 4 2009 3 2 1.20846609022425 15586
0 0 16320 37168 9 2016 4 6 1.12358577490272 14525
1 17138 0 52580 6 2015 5 6 1.544418208274 11096
0 0 7009 63932 6 2016 6 1 0.830349989466042 8441
